accuracy,loss,val_accuracy,val_loss,learning_rate
0.9797688126564026,0.20894362032413483,1.0,0.13530080020427704,0.0010000000474974513
0.9942196607589722,0.1611412614583969,1.0,0.13358093798160553,0.0010000000474974513
0.9768785834312439,0.19279180467128754,1.0,0.13225871324539185,0.0010000000474974513
0.9913294911384583,0.18187415599822998,1.0,0.129585400223732,0.0010000000474974513
0.9942196607589722,0.1758613884449005,1.0,0.1269739717245102,0.0010000000474974513
0.9884393215179443,0.16569118201732635,1.0,0.12439786642789841,0.0010000000474974513
0.9884393215179443,0.15597425401210785,1.0,0.12241844832897186,0.0010000000474974513
0.9884393215179443,0.16264483332633972,1.0,0.12027435749769211,0.0010000000474974513
0.9884393215179443,0.14774097502231598,1.0,0.11839691549539566,0.0010000000474974513
0.9884393215179443,0.1616131067276001,1.0,0.1168302372097969,0.0010000000474974513
0.9942196607589722,0.1422746628522873,1.0,0.11527637392282486,0.0010000000474974513
0.9855491518974304,0.15983235836029053,1.0,0.11156852543354034,0.0010000000474974513
0.9913294911384583,0.1365644931793213,1.0,0.1086931899189949,0.0010000000474974513
0.9942196607589722,0.14140461385250092,1.0,0.10699208825826645,0.0010000000474974513
0.9971098303794861,0.12507495284080505,1.0,0.10534241795539856,0.0010000000474974513
0.9855491518974304,0.15473274886608124,1.0,0.10343894362449646,0.0010000000474974513
0.9884393215179443,0.14926433563232422,1.0,0.10156454145908356,0.0010000000474974513
0.9913294911384583,0.1186496764421463,1.0,0.09942363202571869,0.0010000000474974513
0.9855491518974304,0.1481153666973114,1.0,0.09776684641838074,0.0010000000474974513
0.9971098303794861,0.11118125915527344,1.0,0.09676215052604675,0.0010000000474974513
0.9971098303794861,0.1104651689529419,1.0,0.0952271968126297,0.0010000000474974513
0.9913294911384583,0.13644258677959442,1.0,0.09349243342876434,0.0010000000474974513
0.9884393215179443,0.14113077521324158,1.0,0.09203878045082092,0.0010000000474974513
0.9884393215179443,0.13150039315223694,1.0,0.09040926396846771,0.0010000000474974513
0.9855491518974304,0.12455188482999802,1.0,0.08846763521432877,0.0010000000474974513
0.9884393215179443,0.12462317943572998,1.0,0.0871446505188942,0.0010000000474974513
0.9884393215179443,0.13899271190166473,1.0,0.0857793539762497,0.0010000000474974513
0.9826589822769165,0.1724311262369156,1.0,0.08619914948940277,0.0010000000474974513
0.9942196607589722,0.10355648398399353,1.0,0.08611436933279037,0.0010000000474974513
0.9971098303794861,0.09830065816640854,1.0,0.08300196379423141,0.0010000000474974513
0.9913294911384583,0.10214151442050934,1.0,0.08099836856126785,0.0010000000474974513
1.0,0.09746193140745163,1.0,0.07968420535326004,0.0010000000474974513
0.9913294911384583,0.1050596833229065,1.0,0.07815542817115784,0.0010000000474974513
1.0,0.08968881517648697,1.0,0.07655790448188782,0.0010000000474974513
0.9884393215179443,0.10637876391410828,1.0,0.07530146837234497,0.0010000000474974513
0.9971098303794861,0.09517915546894073,1.0,0.07390282303094864,0.0010000000474974513
0.9942196607589722,0.10162460803985596,1.0,0.07261991500854492,0.0010000000474974513
0.9942196607589722,0.09127059578895569,1.0,0.07148914039134979,0.0010000000474974513
0.9826589822769165,0.10079215466976166,1.0,0.07037988305091858,0.0010000000474974513
0.9913294911384583,0.10525354743003845,1.0,0.06942129135131836,0.0010000000474974513
0.9913294911384583,0.09637150168418884,1.0,0.068272165954113,0.0010000000474974513
0.9913294911384583,0.08867029845714569,1.0,0.067336305975914,0.0010000000474974513
0.9942196607589722,0.09070132672786713,1.0,0.06669079512357712,0.0010000000474974513
0.9942196607589722,0.08425416797399521,1.0,0.06541847437620163,0.0010000000474974513
0.9884393215179443,0.0915340706706047,1.0,0.06463490426540375,0.0010000000474974513
0.9913294911384583,0.09824279695749283,1.0,0.06371420621871948,0.0010000000474974513
0.9768785834312439,0.14026270806789398,1.0,0.06271208822727203,0.0010000000474974513
0.9855491518974304,0.10407958179712296,1.0,0.062437545508146286,0.0010000000474974513
0.9913294911384583,0.08575361967086792,1.0,0.06169343367218971,0.0010000000474974513
0.9913294911384583,0.08230158686637878,1.0,0.06083026900887489,0.0010000000474974513
0.9971098303794861,0.0739930048584938,1.0,0.05996326357126236,0.0010000000474974513
0.9884393215179443,0.08096688985824585,1.0,0.0589023195207119,0.0010000000474974513
0.9913294911384583,0.08627195656299591,1.0,0.058344949036836624,0.0010000000474974513
0.9942196607589722,0.07689180970191956,1.0,0.057528506964445114,0.0010000000474974513
0.9942196607589722,0.07069628685712814,1.0,0.05690037086606026,0.0010000000474974513
1.0,0.06541140377521515,1.0,0.05603988841176033,0.0010000000474974513
0.9884393215179443,0.11126132309436798,1.0,0.055132124572992325,0.0010000000474974513
1.0,0.06686427444219589,1.0,0.05453149601817131,0.0010000000474974513
0.9913294911384583,0.08617627620697021,1.0,0.05376220494508743,0.0010000000474974513
0.9884393215179443,0.08490031212568283,1.0,0.05297994986176491,0.0010000000474974513
0.9855491518974304,0.11501152068376541,1.0,0.052657511085271835,0.0010000000474974513
0.9971098303794861,0.08003462105989456,1.0,0.052373405545949936,0.0010000000474974513
0.97398841381073,0.11963105946779251,1.0,0.05148256570100784,0.0010000000474974513
0.9826589822769165,0.1022183820605278,1.0,0.05118252709507942,0.0010000000474974513
0.9971098303794861,0.06771459430456161,1.0,0.051195014268159866,0.0010000000474974513
0.9913294911384583,0.07494139671325684,1.0,0.050900861620903015,0.0010000000474974513
0.9855491518974304,0.12235275655984879,1.0,0.050601307302713394,0.0010000000474974513
0.9913294911384583,0.07085967808961868,1.0,0.05027817562222481,0.0010000000474974513
0.9971098303794861,0.06717133522033691,1.0,0.049648869782686234,0.0010000000474974513
0.9942196607589722,0.07467097043991089,1.0,0.049220990389585495,0.0010000000474974513
0.9942196607589722,0.0785907432436943,1.0,0.04878852143883705,0.0010000000474974513
1.0,0.057026416063308716,1.0,0.048197079449892044,0.0010000000474974513
0.9942196607589722,0.06385242193937302,1.0,0.0475100539624691,0.0010000000474974513
1.0,0.05237880349159241,1.0,0.04682299122214317,0.0010000000474974513
0.9913294911384583,0.0879540964961052,1.0,0.04631694406270981,0.0010000000474974513
0.9971098303794861,0.055131349712610245,1.0,0.045859068632125854,0.0010000000474974513
1.0,0.05301421508193016,1.0,0.04529421776533127,0.0010000000474974513
0.9971098303794861,0.058245934545993805,1.0,0.04466826841235161,0.0010000000474974513
0.9971098303794861,0.06067391857504845,1.0,0.04406164214015007,0.0010000000474974513
0.9884393215179443,0.0663546770811081,1.0,0.043566469103097916,0.0010000000474974513
0.9942196607589722,0.06993383914232254,1.0,0.0430932380259037,0.0010000000474974513
0.9942196607589722,0.06690546870231628,1.0,0.04262553155422211,0.0010000000474974513
0.9855491518974304,0.10272463411092758,1.0,0.0422828383743763,0.0010000000474974513
0.9942196607589722,0.05744681507349014,1.0,0.041983626782894135,0.0010000000474974513
0.9913294911384583,0.07307694852352142,1.0,0.04169005528092384,0.0010000000474974513
0.9942196607589722,0.06382159888744354,1.0,0.04128766059875488,0.0010000000474974513
0.9942196607589722,0.08158658444881439,1.0,0.0407952256500721,0.0010000000474974513
0.9942196607589722,0.06517275422811508,1.0,0.04034633934497833,0.0010000000474974513
0.9942196607589722,0.0650036409497261,1.0,0.039906054735183716,0.0010000000474974513
0.9942196607589722,0.051752422004938126,1.0,0.039685919880867004,0.0010000000474974513
0.9913294911384583,0.06978578865528107,1.0,0.03961946815252304,0.0010000000474974513
0.9826589822769165,0.066580630838871,1.0,0.039450064301490784,0.0010000000474974513
0.9971098303794861,0.04808356985449791,1.0,0.039333246648311615,0.0010000000474974513
0.9826589822769165,0.073311947286129,1.0,0.03931499272584915,0.0010000000474974513
0.9913294911384583,0.059843141585588455,1.0,0.03899882361292839,0.0010000000474974513
0.9971098303794861,0.0495019368827343,1.0,0.03896186873316765,0.0010000000474974513
1.0,0.04457280412316322,1.0,0.03864128142595291,0.0010000000474974513
0.9971098303794861,0.05554394796490669,1.0,0.03821717947721481,0.0010000000474974513
0.9942196607589722,0.053576041013002396,1.0,0.03781552240252495,0.0010000000474974513
0.9971098303794861,0.053166087716817856,1.0,0.037449177354574203,0.0010000000474974513
0.9971098303794861,0.04854513332247734,1.0,0.03707154840230942,0.0010000000474974513
0.9913294911384583,0.06266453117132187,1.0,0.03720377758145332,0.0010000000474974513
0.9913294911384583,0.062189433723688126,1.0,0.037134137004613876,0.0010000000474974513
0.9942196607589722,0.06090090796351433,1.0,0.03717968612909317,0.0010000000474974513
0.9971098303794861,0.04740404710173607,1.0,0.03730107098817825,0.0010000000474974513
0.9913294911384583,0.07050324231386185,1.0,0.0380549281835556,0.0010000000474974513
1.0,0.0414748452603817,1.0,0.03729069232940674,0.0005000000237487257
